"lob","benchmark_type","category","mcg","prcnt_bnmrk","prcnt_actul","label_bnmrk","label_actul"
"com","west south central","ort","s-1220",0,0,"0%","0%"
"com","weighted national","cv","s-392",0,0,"0%","0%"
"com","west north central","ped","p-443",0,0,"0%","0%"
"com","middle atlantic","gs","s-170",0,0,"0%","0%"
"com","middle atlantic","gi","m-251",0,0,"0%","0%"
"com","well managed","ort","s-705",0,0,"0%","0%"
"com","east south central","bh","b-018-ip",0,0,"0%","0%"
"com","well managed","ped","p-470",0,0,"0%","0%"
"com","west south central","gi","m-555",0.02,0.01,"0.02%","0.01%"
"com","east north central","ped","p-12",0,0,"0%","0%"
"com","new england","gs","s-1062",0,0,"0%","0%"
"com","weighted national","gs","s-445",0,0,"0%","0%"
"com","pacific","neph","m-325",0,0.01,"0%","0.01%"
"com","west north central","uro","s-1140",0,0,"0%","0%"
"com","west north central","ort","s-600",0.01,0,"0.01%","0%"
"com","well managed","ns","s-412",0,0,"0%","0%"
"com","mountain","neuro","m-222",0,0,"0%","0%"
"com","others","ort","s-490",0,0,"0%","0%"
"com","new england","ped","p-443",0,0,"0%","0%"
"com","west north central","neo","p-155",0,0,"0%","0%"
"com","west north central","uro","s-1150",0,0,"0%","0%"
"com","east south central","gs","s-516",0.06,0.13,"0.06%","0.13%"
"com","middle atlantic","ped","p-219",0,0,"0%","0%"
"com","moderately managed","ort","s-260",0,0,"0%","0%"
"com","west north central","card","m-89",0.02,0.01,"0.02%","0.01%"
"com","new england","card","m-197",0.01,0.02,"0.01%","0.02%"
"com","well managed","uro","s-x23",0,0,"0%","0%"
"com","well managed","card","m-510",0.01,0.01,"0.01%","0.01%"
"com","new england","ob","s-350",0.52,0.57,"0.52%","0.57%"
"com","loosely managed","cv","s-291",0,0,"0%","0%"
"com","west south central","ped","p-90",0,0,"0%","0%"
"com","well managed","ped","p-204",0,0,"0%","0%"
"com","south atlantic","bh","b-012-ip",0,0,"0%","0%"
"com","moderately managed","cv","s-1310",0.01,0.01,"0.01%","0.01%"
"com","others","cv","s-160",0,0,"0%","0%"
"com","mountain","thor","m-284",0,0,"0%","0%"
"com","well managed","ort","s-310",0,0,"0%","0%"
"com","west north central","gs","s-864",0,0,"0%","0%"
"com","pacific","id","m-610",0,0,"0%","0%"
"com","east south central","ped","p-535",0,0,"0%","0%"
"com","west north central","ob","mg-obd-gy",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","neuro","m-153",0.03,0.02,"0.03%","0.02%"
"com","others","bh","b-008-ip",0.1,0.07,"0.1%","0.07%"
"com","others","ns","s-1050",0,0,"0%","0%"
"com","west south central","ped","p-580",0,0.01,"0%","0.01%"
"com","east north central","cv","s-291",0,0,"0%","0%"
"com","others","ped","p-130",0,0,"0%","0%"
"com","south atlantic","unclx","a-apc",0,0,"0%","0%"
"com","moderately managed","cv","s-290",0.02,0.01,"0.02%","0.01%"
"com","mountain","ort","s-1012",0,0,"0%","0%"
"com","east north central","gs","s-845",0,0,"0%","0%"
"com","mountain","ort","s-740",0,0,"0%","0%"
"com","weighted national","bh","b-012-ip",0,0,"0%","0%"
"com","west south central","hns","s-940",0,0,"0%","0%"
"com","middle atlantic","gs","s-175",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","neo","p-355",0,0.01,"0%","0.01%"
"com","mountain","unclx","a-rhb",0.05,0,"0.05%","0%"
"com","weighted national","ort","s-120",0,0,"0%","0%"
"com","mountain","ped","p-290",0,0,"0%","0%"
"com","middle atlantic","ped","p-580",0.02,0.01,"0.02%","0.01%"
"com","others","ort","s-700",0.06,0.19,"0.06%","0.19%"
"com","pacific","neuro","m-221",0,0,"0%","0%"
"com","west north central","ob","s-775",0,0.01,"0%","0.01%"
"com","west north central","ped","p-1015",0,0,"0%","0%"
"com","west north central","uro","m-300",0.04,0.04,"0.04%","0.04%"
"com","middle atlantic","id","m-160",0.16,0.18,"0.16%","0.18%"
"com","loosely managed","ped","p-510",0,0,"0%","0%"
"com","middle atlantic","ped","p-1305",0,0,"0%","0%"
"com","moderately managed","cv","s-480",0,0,"0%","0%"
"com","weighted national","ped","p-565",0,0,"0%","0%"
"com","mountain","gi","m-123",0.01,0.01,"0.01%","0.01%"
"com","west north central","ped","p-220",0,0,"0%","0%"
"com","weighted national","bh","b-028-ip",0.01,0.01,"0.01%","0.01%"
"com","loosely managed","ob","s-850",0,0,"0%","0%"
"com","new england","ped","p-1056",0,0,"0%","0%"
"com","weighted national","ped","p-80",0.02,0.02,"0.02%","0.02%"
"com","east south central","gi","m-555",0.01,0.01,"0.01%","0.01%"
"com","west south central","cv","s-1072",0,0,"0%","0%"
"com","moderately managed","ort","s-820",0.05,0.06,"0.05%","0.06%"
"com","south atlantic","gs","s-845",0,0,"0%","0%"
"com","pacific","ped","p-370",0,0,"0%","0%"
"com","east north central","bh","b-028-ip",0,0.01,"0%","0.01%"
"com","moderately managed","ped","p-371",0,0,"0%","0%"
"com","east south central","unclx","a-rhb",0.08,0,"0.08%","0%"
"com","new england","thor","sg-ts",0.01,0,"0.01%","0%"
"com","well managed","ort","s-495",0.01,0.02,"0.01%","0.02%"
"com","west north central","neo","p-425",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","ped","p-219",0,0,"0%","0%"
"com","mountain","ped","p-432",0,0,"0%","0%"
"com","east north central","bh","b-012-ip",0,0,"0%","0%"
"com","moderately managed","cv","s-392",0,0,"0%","0%"
"com","moderately managed","neo","p-355",0,0.01,"0%","0.01%"
"com","east south central","ns","s-412",0,0,"0%","0%"
"com","new england","gi","m-182",0.02,0.04,"0.02%","0.04%"
"com","west south central","ort","s-72",0,0,"0%","0%"
"com","others","ort","s-495",0.01,0.02,"0.01%","0.02%"
"com","mountain","uro","s-x23",0,0,"0%","0%"
"com","weighted national","ob","s-1020",0,0,"0%","0%"
"com","west north central","gs","s-858",0,0,"0%","0%"
"com","others","gi","m-180",0.01,0.02,"0.01%","0.02%"
"com","south atlantic","ns","s-414",0,0,"0%","0%"
"com","pacific","cv","s-160",0,0,"0%","0%"
"com","pacific","ob","s-350",0.49,0.57,"0.49%","0.57%"
"com","loosely managed","gs","s-360",0,0,"0%","0%"
"com","others","ort","sg-ms",0.02,0.05,"0.02%","0.05%"
"com","mountain","cv","s-535",0,0,"0%","0%"
"com","new england","neo","p-357",0.65,0.75,"0.65%","0.75%"
"com","weighted national","bh","b-008-ip",0.12,0.07,"0.12%","0.07%"
"com","south atlantic","gi","m-170",0.05,0.04,"0.05%","0.04%"
"com","middle atlantic","neo","pg-neo",0.09,0.11,"0.09%","0.11%"
"com","south atlantic","ped","p-470",0,0,"0%","0%"
"com","others","gs","s-180",0,0,"0%","0%"
"com","moderately managed","ort","s-810",0.01,0,"0.01%","0%"
"com","mountain","cv","s-291",0,0,"0%","0%"
"com","east north central","ob","sg-obs",0.01,0.01,"0.01%","0.01%"
"com","loosely managed","ob","sg-obs",0.01,0.01,"0.01%","0.01%"
"com","pacific","ped","p-90",0,0,"0%","0%"
"com","east north central","thor","m-515",0.01,0,"0.01%","0%"
"com","others","ped","p-170",0,0,"0%","0%"
"com","mountain","other","pg-ws",0.03,0.03,"0.03%","0.03%"
"com","middle atlantic","neuro","m-83",0.05,0.05,"0.05%","0.05%"
"com","well managed","gs","s-185",0.01,0,"0.01%","0%"
"com","south atlantic","neo","p-155",0,0,"0%","0%"
"com","east north central","ped","p-30",0,0,"0%","0%"
"com","pacific","ped","p-580",0.01,0.01,"0.01%","0.01%"
"com","west south central","neuro","m-152",0,0,"0%","0%"
"com","south atlantic","gi","mg-gas",0.08,0.05,"0.08%","0.05%"
